client_id;montant_moyen;dernière_transaction;nb_transactions_mois;dernière_transaction_jour
1250399;55000;16/08/2025;2;13
1250454;143933;30/07/2025;3;30
1250473;20500;28/07/2025;1;32
1250575;94267;24/06/2025;3;66
1250594;66250;12/08/2025;2;17
1250645;179657;01/08/2025;3;28
1250974;26040;10/08/2025;5;19
1251054;29500;26/07/2025;3;34
1251077;1333;06/08/2025;3;23
1251079;75632;14/08/2025;10;15
1251121;10222;11/08/2025;5;18
1251123;52950;30/07/2025;4;30
1251129;99704;20/07/2025;7;40
1251289;70000;11/07/2025;1;49
1251317;29397;11/08/2025;6;18
1251369;24929;24/07/2025;7;36
1251405;5000;01/08/2025;5;28
1251406;58500;31/07/2025;5;29
1251474;49057;06/08/2025;7;23
1251661;77773;16/08/2025;30;13
1251670;20272;10/08/2025;9;19
1251677;145050;02/08/2025;4;27
1251780;46234;04/08/2025;8;25
1251914;75122;23/06/2025;4;67
1251986;84185;10/07/2025;2;50
1252117;61806;23/07/2025;9;37
1252349;9950;20/06/2025;2;70
1252622;17000;04/07/2025;1;56
1252946;22000;07/08/2025;1;22
1252951;17133;11/08/2025;3;18
1253046;97800;30/07/2025;5;30
1253233;77500;28/07/2025;8;32
1253289;9848;20/06/2025;2;70
1253473;6161;27/07/2025;4;33
1253523;72900;07/08/2025;2;22
1253754;33980;31/07/2025;5;29
1253855;63996;30/07/2025;9;30
1253969;107500;09/08/2025;2;20
1253971;128678;30/07/2025;5;30
1253974;7609;18/08/2025;38;11
1254088;1000;19/06/2025;2;71
1254118;27670;08/08/2025;5;21
1254147;41667;03/08/2025;3;26
1254265;53312;29/07/2025;8;31
1254413;8750;11/08/2025;2;18
1254442;30500;07/08/2025;2;22
1254578;12812;16/08/2025;31;13
1254657;53900;28/07/2025;1;32
1254867;555;24/06/2025;2;66
1254895;3533;19/07/2025;3;41
1254938;28300;15/08/2025;15;14
1255123;10305;28/07/2025;22;32
1255197;57449;06/08/2025;5;23
1255211;30300;18/06/2025;1;72
1255291;13041;15/08/2025;17;14
1255293;35515;07/08/2025;4;22
1255434;26817;09/08/2025;6;20
1255665;31514;14/08/2025;14;15
1255700;22932;16/08/2025;32;13
1255740;17100;18/08/2025;5;11
1255892;13958;08/08/2025;8;21
1256068;58679;18/08/2025;8;11
1256197;43778;18/08/2025;46;11
1256288;3525;19/07/2025;2;41
1256359;106333;05/08/2025;3;24
1256389;120500;13/08/2025;3;16
1256405;68005;05/08/2025;2;24
1256470;9250;18/07/2025;2;42
1256542;17127;08/08/2025;23;21
1256546;42000;06/08/2025;2;23
1256563;77000;31/07/2025;5;29
1256724;8367;23/07/2025;3;37
1256736;184500;18/07/2025;3;42
1256737;1212;24/07/2025;3;36
1256796;19271;26/07/2025;18;34
1257080;50000;01/07/2025;1;59
1257150;18431;15/08/2025;21;14
1257334;62865;17/08/2025;4;12
1257432;15588;18/08/2025;29;11
1257454;108781;18/08/2025;42;11
1257464;24137;10/08/2025;21;19
1257621;125417;15/08/2025;3;14
1257704;8166;13/08/2025;53;16
1257728;32100;18/08/2025;10;11
1257891;49951;05/08/2025;5;24
1257936;2700;08/08/2025;1;21
1257990;15000;17/08/2025;2;12
1258266;36500;15/08/2025;4;14
1258540;57805;28/07/2025;4;32
1258660;17069;13/07/2025;17;47
1258743;82173;12/08/2025;21;17
1259004;100000;05/07/2025;2;55
1259012;7550;26/07/2025;2;34
1259110;170038;14/08/2025;13;15
1259173;1885;13/08/2025;24;16
1259333;35400;05/08/2025;5;24
1259466;12120;30/06/2025;2;60
1259527;11015;07/08/2025;10;22
1259810;17900;11/08/2025;2;18
1259835;20000;08/08/2025;1;21
1259867;28714;18/08/2025;20;11
1259902;7343;05/08/2025;9;24
1259982;64500;31/07/2025;2;29
1260325;49567;17/08/2025;12;12
1260424;34948;17/08/2025;112;12
1260479;9971;18/08/2025;65;11
1260564;44750;25/07/2025;4;35
1260594;55318;13/08/2025;22;16
1260826;50704;05/08/2025;10;24
1261116;37000;28/07/2025;13;32
1261154;47430;05/08/2025;8;24
1261276;35000;19/07/2025;2;41
1261801;28072;17/08/2025;38;12
1261881;125000;28/07/2025;2;32
1262082;17318;31/07/2025;12;29
1262216;75384;01/08/2025;4;28
1262227;60000;22/06/2025;1;68
1262258;46843;01/08/2025;7;28
1262328;96610;11/08/2025;5;18
1262376;70929;08/08/2025;14;21
1262446;150000;08/08/2025;2;21
1262640;42452;18/08/2025;30;11
1262810;14015;13/07/2025;2;47
1262813;25250;26/06/2025;1;64
1262827;19092;15/08/2025;21;14
1262892;21880;25/07/2025;2;35
1262908;31201;16/08/2025;17;13
1262915;47500;17/08/2025;2;12
1262984;33483;25/06/2025;3;65
1263052;13342;17/08/2025;5;12
1263145;14376;18/08/2025;36;11
1263328;11070;18/08/2025;6;11
1263529;9000;17/06/2025;2;73
1263571;1864;13/08/2025;51;16
1263669;60300;09/07/2025;2;51
1263753;26500;12/08/2025;2;17
1263796;26017;09/08/2025;29;20
1263807;6042;10/08/2025;15;19
1263841;33667;07/07/2025;3;53
1263862;71023;26/07/2025;3;34
1263934;51378;30/07/2025;9;30
1264119;7884;18/08/2025;33;11
1264602;14085;31/07/2025;2;29
1264686;71100;05/08/2025;3;24
1264911;18651;16/08/2025;7;13
1264969;4713;12/08/2025;5;17
1265064;46770;10/08/2025;43;19
1265361;56938;18/08/2025;17;11
1265367;76347;01/08/2025;7;28
1265374;38563;05/08/2025;11;24
1265379;80225;01/08/2025;4;28
1265409;3667;16/08/2025;15;13
1265427;15000;21/07/2025;1;39
1265606;19284;17/08/2025;57;12
1265690;197970;30/07/2025;2;30
1265723;88989;28/07/2025;5;32
1265766;4500;23/06/2025;2;67
1265821;134432;28/07/2025;5;32
1265938;89899;16/07/2025;12;44
1266062;37101;18/08/2025;116;11
1266130;138500;27/07/2025;2;33
1266242;82740;08/08/2025;2;21
1266431;114500;11/08/2025;2;18
1266626;48127;06/08/2025;11;23
1266756;17550;21/07/2025;2;39
1266924;5000;19/06/2025;1;71
1267025;32938;30/07/2025;4;30
1267060;16099;04/08/2025;18;25
1267134;92877;05/08/2025;3;24
1267353;43021;10/08/2025;10;19
1267363;32482;30/07/2025;2;30
1267523;32825;14/08/2025;21;15
1267967;23502;11/08/2025;3;18
1268106;62360;10/08/2025;62;19
1268129;37500;12/08/2025;4;17
1268257;33837;17/08/2025;20;12
1268903;6380;17/08/2025;30;12
1268952;25100;11/07/2025;2;49
1268973;95958;13/08/2025;6;16
1269038;23273;16/08/2025;22;13
1269243;4000;19/06/2025;1;71
1269256;92500;29/07/2025;2;31
1269335;12000;28/07/2025;1;32
1269413;100000;24/07/2025;2;36
1269415;44750;30/07/2025;4;30
1269460;32000;15/08/2025;3;14
1269509;30104;06/08/2025;9;23
1269793;8784;17/08/2025;77;12
1269794;27583;15/08/2025;6;14
1269887;19935;09/07/2025;5;51
1269990;106476;18/08/2025;21;11
1269994;47750;06/08/2025;2;23
1270204;20169;16/08/2025;17;13
1270226;27500;02/08/2025;2;27
1270270;118500;26/07/2025;2;34
1270407;22893;18/08/2025;7;11
1270495;30233;18/08/2025;44;11
1270583;94500;05/08/2025;2;24
1270586;6000;17/08/2025;2;12
1270640;100286;06/08/2025;7;23
1270659;23204;08/08/2025;4;21
1270686;6873;09/08/2025;11;20
1270860;28719;17/08/2025;16;12
1270930;33274;18/08/2025;31;11
1270962;50000;18/06/2025;1;72
1271073;6586;15/08/2025;7;14
1271207;160000;17/08/2025;5;12
1271230;19200;14/08/2025;5;15
1271386;8939;15/08/2025;52;14
1271880;22833;12/08/2025;6;17
1272107;52525;12/08/2025;4;17
1272137;17321;31/07/2025;13;29
1272148;36068;03/08/2025;8;26
1272184;49700;07/08/2025;2;22
1272199;9090;18/06/2025;1;72
1272270;18978;17/08/2025;46;12
1272332;10834;09/08/2025;81;20
1272335;44665;05/08/2025;31;24
1272338;18678;15/08/2025;27;14
1272479;6363;18/08/2025;60;11
1272531;21152;16/08/2025;48;13
1272726;86710;02/08/2025;5;27
1272730;78667;06/08/2025;6;23
1272809;21992;30/07/2025;6;30
1272996;21000;12/08/2025;2;17
1273255;18784;18/08/2025;49;11
1273264;54600;23/06/2025;1;67
1273395;17014;12/08/2025;20;17
1273429;31514;26/07/2025;4;34
1273632;200000;17/06/2025;1;73
1273796;38760;06/08/2025;8;23
1273874;7750;01/07/2025;2;59
1274118;1010;18/06/2025;1;72
1274364;51891;31/07/2025;4;29
1274370;150000;12/07/2025;1;48
1274575;16333;18/08/2025;3;11
1274691;36362;27/07/2025;4;33
1274754;40000;01/07/2025;1;59
1274766;16410;18/08/2025;29;11
1274811;23172;07/07/2025;7;53
1275009;135000;01/08/2025;2;28
1275018;40422;18/08/2025;2;11
1275178;74430;15/08/2025;5;14
1275263;91714;18/08/2025;14;11
1275396;30586;14/08/2025;15;15
1275455;25244;29/07/2025;5;31
1275812;81962;06/08/2025;20;23
1275827;100000;13/07/2025;1;47
1275911;116538;14/08/2025;13;15
1275914;19367;17/08/2025;3;12
1275927;23376;23/06/2025;25;67
1275931;56211;16/08/2025;8;13
1275952;29014;16/08/2025;36;13
1275982;64875;06/08/2025;4;23
1276047;43070;05/08/2025;4;24
1276356;100000;03/07/2025;1;57
1276474;28200;07/08/2025;1;22
1276575;10500;25/06/2025;2;65
1276589;17500;10/07/2025;1;50
1276605;3500;06/08/2025;3;23
1276741;57500;16/07/2025;2;44
1276909;3003;30/06/2025;3;60
1276924;57012;15/08/2025;15;14
1277075;15000;26/07/2025;1;34
1277137;61821;31/07/2025;3;29
1277291;17330;12/08/2025;2;17
1277459;38594;31/07/2025;8;29
1277495;20625;08/08/2025;8;21
1277501;136000;01/07/2025;1;59
1277804;23621;18/08/2025;12;11
1277944;115333;05/07/2025;3;55
1277967;7000;11/08/2025;3;18
1277970;150902;28/07/2025;5;32
1277991;43129;16/08/2025;6;13
1278278;7437;09/08/2025;3;20
1278518;21667;14/08/2025;3;15
1278545;150000;29/07/2025;2;31
1278635;33368;17/08/2025;85;12
1278636;20902;13/08/2025;9;16
1278638;108913;16/08/2025;6;13
1278692;46750;27/07/2025;2;33
1278698;69500;29/07/2025;2;31
1278795;11100;17/08/2025;15;12
1278807;82262;03/07/2025;2;57
1278830;124625;01/08/2025;4;28
1279002;33990;10/07/2025;12;50
1279010;35411;24/07/2025;5;36
1279212;175000;14/07/2025;1;46
1279418;10533;16/08/2025;15;13
1279555;75000;29/07/2025;3;31
1279710;13250;26/07/2025;2;34
1279712;43533;18/08/2025;47;11
1279729;117222;16/08/2025;9;13
1279761;69870;17/08/2025;24;12
1279970;62339;25/07/2025;16;35
1280009;25750;05/08/2025;2;24
1280049;20844;17/08/2025;63;12
1280057;68833;17/07/2025;3;43
1280096;68575;05/08/2025;6;24
1280319;49500;05/07/2025;1;55
1280656;44500;11/08/2025;2;18
1280825;6333;27/07/2025;3;33
1281120;31045;12/08/2025;14;17
1281125;14324;29/07/2025;29;31
1281204;11250;18/08/2025;4;11
1281225;117475;26/07/2025;3;34
1281231;35431;06/08/2025;32;23
1281536;23724;18/08/2025;7;11
1281553;79552;08/08/2025;48;21
1281728;10567;11/08/2025;3;18
1281760;29275;21/06/2025;6;69
1281814;7853;16/08/2025;11;13
1281921;8300;11/08/2025;5;18
1281967;14650;07/08/2025;6;22
1282061;40608;17/08/2025;25;12
1282322;4649;14/08/2025;12;15
1282405;5789;28/07/2025;9;32
1282736;9772;08/08/2025;10;21
1282797;83333;04/08/2025;3;25
1282843;58580;17/08/2025;1;12
1282863;77333;07/08/2025;15;22
1282864;11507;17/08/2025;16;12
1282902;177143;05/08/2025;7;24
1283262;50000;11/08/2025;2;18
1283338;1000;22/07/2025;1;38
1283454;101750;08/08/2025;16;21
1283470;3850;26/07/2025;1;34
1283536;53700;12/08/2025;6;17
1283925;5500;05/07/2025;14;55
1284070;2500;31/07/2025;1;29
1284168;24002;03/08/2025;2;26
1284487;200000;28/06/2025;1;62
1284589;33280;26/07/2025;2;34
1284718;62067;08/08/2025;7;21
1284738;48914;11/08/2025;50;18
1284803;13739;31/07/2025;7;29
1285071;53750;08/08/2025;2;21
1285239;24000;06/08/2025;2;23
1285282;32455;12/08/2025;3;17
1285287;16389;18/07/2025;38;42
1285307;88678;20/07/2025;6;40
1285348;150000;04/08/2025;1;25
1285429;6868;30/07/2025;12;30
1285453;11000;15/08/2025;4;14
1285465;83750;06/08/2025;4;23
1285507;49538;06/08/2025;11;23
1285531;37342;18/08/2025;42;11
1285573;24868;11/08/2025;3;18
1285592;13806;15/08/2025;13;14
1285621;88680;24/07/2025;5;36
1285629;44924;12/08/2025;20;17
1285741;50000;06/07/2025;1;54
1285748;39365;17/08/2025;31;12
1285798;10504;12/08/2025;12;17
1285916;85146;29/07/2025;5;31
1286017;7509;18/08/2025;11;11
1286067;25500;01/08/2025;2;28
1286073;40000;02/07/2025;1;58
1286085;60188;07/08/2025;9;22
1286146;11000;27/07/2025;2;33
1286169;3775;09/07/2025;8;51
1286208;10000;09/08/2025;1;20
1286287;66628;11/08/2025;8;18
1286336;128540;12/08/2025;5;17
1286355;25300;12/08/2025;10;17
1286405;49500;23/07/2025;1;37
1286410;9744;25/07/2025;16;35
1286436;2850;27/07/2025;6;33
1286510;500;18/08/2025;1;11
1286554;90417;25/07/2025;3;35
1286606;36667;09/08/2025;3;20
1286620;18145;18/08/2025;267;11
1286677;49256;17/08/2025;11;12
1286800;8750;21/06/2025;2;69
1286854;8657;17/08/2025;45;12
1287147;7500;12/08/2025;2;17
1287447;10075;13/08/2025;4;16
1287452;25199;12/08/2025;20;17
1287559;2833;30/06/2025;6;60
1287776;500;22/07/2025;1;38
1287836;47652;16/08/2025;14;13
1287932;30220;12/08/2025;15;17
1288022;27540;14/08/2025;22;15
1288046;19222;17/08/2025;9;12
1288159;50000;05/08/2025;1;24
1288189;26700;12/08/2025;3;17
1288209;31786;17/08/2025;24;12
1288280;13860;11/08/2025;2;18
1288308;89500;25/06/2025;4;65
1288357;25333;18/08/2025;9;11
1288450;16428;18/08/2025;54;11
1288728;76667;02/08/2025;3;27
1288847;30200;24/07/2025;2;36
1288862;26469;01/08/2025;49;28
1288866;16183;14/08/2025;9;15
1288910;8477;17/08/2025;7;12
1288920;17531;11/08/2025;7;18
1288934;25122;08/08/2025;11;21
1288951;80500;16/08/2025;2;13
1288959;131667;18/08/2025;3;11
1289113;8875;14/08/2025;16;15
1289151;7603;25/06/2025;60;65
1289374;48750;12/08/2025;4;17
1289527;48269;12/08/2025;8;17
1289594;23333;17/08/2025;3;12
1289623;7330;04/08/2025;12;25
1289710;4765;20/06/2025;5;70
1289772;41722;04/08/2025;24;25
1290001;10000;14/08/2025;1;15
1290064;25756;03/08/2025;4;26
1290161;31667;31/07/2025;3;29
1290218;67317;02/08/2025;6;27
1290259;72500;06/08/2025;6;23
1290418;62280;12/08/2025;5;17
1290444;50000;21/07/2025;1;39
1290689;69842;06/08/2025;3;23
1290721;2000;25/07/2025;1;35
1290733;32725;10/07/2025;2;50
1290763;76112;17/08/2025;19;12
1290909;14746;18/08/2025;66;11
1291065;16855;14/07/2025;4;46
1291122;38728;11/08/2025;48;18
1291157;47800;03/08/2025;10;26
1291163;25000;21/06/2025;1;69
1291242;15023;17/08/2025;34;12
1291353;77000;30/07/2025;3;30
1291370;44015;28/06/2025;4;62
1291387;34963;07/08/2025;12;22
1291388;27667;08/08/2025;3;21
1291423;35000;13/08/2025;3;16
1291447;54443;13/08/2025;15;16
1291508;24150;18/08/2025;89;11
1291516;5000;24/06/2025;2;66
1291591;650;29/07/2025;4;31
1291597;35673;30/07/2025;9;30
1291668;24118;17/08/2025;17;12
1291752;40400;18/08/2025;4;11
1291759;7537;18/08/2025;13;11
1291780;30000;08/07/2025;1;52
1291817;14333;16/08/2025;6;13
1291833;51000;26/07/2025;2;34
1291838;23480;16/08/2025;25;13
1291877;1500;28/07/2025;2;32
1291878;113883;04/08/2025;6;25
1291992;15000;30/06/2025;1;60
1292072;26192;17/08/2025;13;12
1292221;79165;17/07/2025;4;43
1292261;33066;18/08/2025;19;11
1292282;5950;29/07/2025;2;31
1292328;11582;18/08/2025;199;11
1292361;5802;31/07/2025;2;29
1292387;50000;03/08/2025;1;26
1292389;33350;12/08/2025;3;17
1292390;22500;12/08/2025;2;17
1292463;14058;04/08/2025;8;25
1292600;13750;04/08/2025;2;25
1292656;41000;10/08/2025;1;19
1292667;57500;11/08/2025;2;18
1292712;9541;26/07/2025;25;34
1292744;100000;20/06/2025;1;70
1292753;29000;27/07/2025;2;33
1292780;65700;28/07/2025;5;32
1292873;20000;23/06/2025;1;67
1292876;7040;11/08/2025;5;18
1292938;24907;23/07/2025;15;37
1292968;23601;17/08/2025;19;12
1292983;49044;16/08/2025;24;13
1292984;10000;07/07/2025;1;53
1292986;63062;10/08/2025;16;19
1293091;46325;30/07/2025;4;30
1293100;38750;17/08/2025;4;12
1293214;20327;17/08/2025;10;12
1293242;11199;16/08/2025;87;13
1293525;12080;17/07/2025;5;43
1293596;26214;18/08/2025;28;11
1293709;32657;17/08/2025;15;12
1293869;16667;15/08/2025;9;14
1293879;14667;07/08/2025;6;22
1293908;171000;04/08/2025;2;25
1294029;28333;08/08/2025;3;21
1294055;186000;09/08/2025;2;20
1294077;95325;04/08/2025;4;25
1294163;10434;18/08/2025;27;11
1294219;22802;15/08/2025;8;14
1294224;46647;11/08/2025;17;18
1294350;50800;14/08/2025;5;15
1294365;21500;07/08/2025;4;22
1294391;47033;06/08/2025;3;23
1294404;130380;18/08/2025;5;11
1294518;108257;27/06/2025;3;63
1294620;5800;27/07/2025;5;33
1294674;38639;08/08/2025;4;21
1294696;16030;01/08/2025;5;28
1294710;50439;18/08/2025;9;11
1294759;135000;15/07/2025;1;45
1294776;77667;28/07/2025;3;32
1294812;20000;04/08/2025;2;25
1294821;15600;07/08/2025;5;22
1294839;25084;18/08/2025;61;11
1294847;3301;14/08/2025;3;15
1294915;80567;04/07/2025;3;56
1294983;13121;17/08/2025;41;12
1294995;6900;29/07/2025;1;31
1295018;1000;13/07/2025;1;47
1295115;77016;30/07/2025;4;30
1295152;100000;06/08/2025;4;23
1295306;148625;18/08/2025;8;11
1295469;50000;04/08/2025;2;25
1295505;200000;24/07/2025;1;36
1295680;3030;25/07/2025;1;35
1295813;14673;05/08/2025;3;24
1295832;70432;16/08/2025;12;13
1295833;76000;18/08/2025;5;11
1295882;8931;18/08/2025;37;11
1295887;15000;29/07/2025;4;31
1295891;58292;28/07/2025;12;32
1295974;84525;31/07/2025;4;29
1296103;53062;27/07/2025;22;33
1296126;2249;18/08/2025;41;11
1296146;48717;09/08/2025;6;20
1296153;175000;18/08/2025;2;11
1296320;4630;24/07/2025;13;36
1296596;89020;31/07/2025;4;29
1296617;13822;14/08/2025;3;15
1296741;30000;31/07/2025;3;29
1296778;120000;14/08/2025;5;15
1296783;138900;11/07/2025;5;49
1296797;79146;11/08/2025;8;18
1296847;18333;25/07/2025;3;35
1296864;50310;11/08/2025;25;18
1297000;57085;05/08/2025;1;24
1297102;12373;18/08/2025;50;11
1297103;118750;01/08/2025;12;28
1297155;95838;11/08/2025;5;18
1297198;109592;16/08/2025;6;13
1297226;56500;26/07/2025;2;34
1297308;46342;18/08/2025;109;11
1297313;7849;27/07/2025;16;33
1297383;55915;18/08/2025;22;11
1297387;71667;10/07/2025;6;50
1297450;39597;04/08/2025;7;25
1297451;10000;13/08/2025;3;16
1297497;80116;14/08/2025;14;15
1297552;38300;05/08/2025;5;24
1297592;11500;17/07/2025;3;43
1297765;77000;22/07/2025;2;38
1297775;35667;14/08/2025;3;15
1297930;31346;12/08/2025;24;17
1298081;72929;15/08/2025;7;14
1298116;14667;15/08/2025;6;14
1298136;8585;19/06/2025;2;71
1298169;34746;12/08/2025;8;17
1298201;3795;17/08/2025;19;12
1298207;140180;29/07/2025;2;31
1298209;18470;09/08/2025;21;20
1298276;32500;17/06/2025;2;73
1298451;43333;16/08/2025;3;13
1298483;21838;03/08/2025;54;26
1298569;25517;18/08/2025;18;11
1298570;23722;16/08/2025;21;13
1298605;1000;21/07/2025;1;39
1298608;17000;10/08/2025;1;19
1298703;101833;28/07/2025;12;32
1298798;78892;04/08/2025;5;25
1298884;98250;04/08/2025;2;25
1298959;26799;17/08/2025;27;12
1299023;75000;01/08/2025;1;28
1299090;21101;18/08/2025;21;11
1299097;15000;13/07/2025;1;47
1299152;87043;18/08/2025;11;11
1299229;6214;08/08/2025;13;21
1299260;46211;25/07/2025;11;35
1299310;34969;18/08/2025;17;11
1299480;13234;17/08/2025;23;12
1299492;144000;08/08/2025;2;21
1299494;33683;18/08/2025;6;11
1299511;10673;14/08/2025;3;15
1299560;55300;08/08/2025;5;21
1299563;48875;17/08/2025;4;12
1299694;10000;17/07/2025;4;43
1299728;7750;25/07/2025;2;35
1299749;144125;24/07/2025;6;36
1300093;9003;18/08/2025;96;11
1300163;3045;18/08/2025;52;11
1300270;62333;28/07/2025;3;32
1300329;5000;31/07/2025;1;29
1300660;24046;18/08/2025;13;11
1300754;51781;18/08/2025;10;11
1300792;85500;05/08/2025;2;24
1300908;63000;04/08/2025;3;25
1301002;76450;30/07/2025;1;30
1301091;22500;08/08/2025;4;21
1301122;48821;06/08/2025;10;23
1301179;20500;01/08/2025;2;28
1301326;16414;08/08/2025;7;21
1301562;68500;05/08/2025;16;24
1301624;41246;05/08/2025;23;24
1301643;30725;11/08/2025;13;18
1301652;60152;05/08/2025;2;24
1301680;66000;30/07/2025;3;30
1301742;34875;05/08/2025;8;24
1301886;72678;18/08/2025;9;11
1301933;43467;01/08/2025;15;28
1301975;5454;02/08/2025;24;27
1301978;35500;05/08/2025;4;24
1302081;95552;09/08/2025;4;20
1302082;22220;18/06/2025;1;72
1302161;106988;26/07/2025;4;34
1302170;3931;09/08/2025;7;20
1302199;8858;18/08/2025;45;11
1302327;22630;16/08/2025;101;13
1302461;200000;04/07/2025;1;56
1302566;53885;18/08/2025;17;11
1302636;173100;30/07/2025;10;30
1302639;25208;05/08/2025;12;24
1302648;83443;30/07/2025;3;30
1302669;162500;01/08/2025;2;28
1302702;100286;05/08/2025;14;24
1302723;47006;18/08/2025;123;11
1302771;70500;18/08/2025;2;11
1302792;66493;18/08/2025;9;11
1302806;150000;03/07/2025;1;57
1302945;12212;18/08/2025;65;11
1302963;83400;31/07/2025;3;29
1302989;15000;28/06/2025;1;62
1303037;18685;29/07/2025;7;31
1303050;41193;18/08/2025;152;11
1303130;30000;21/07/2025;2;39
1303168;76000;16/08/2025;5;13
1303171;29000;12/08/2025;1;17
1303201;104234;30/07/2025;2;30
1303247;13170;26/07/2025;3;34
1303275;32400;12/08/2025;1;17
1303279;26500;13/08/2025;1;16
1303348;32900;16/08/2025;5;13
1303416;20677;18/08/2025;13;11
1303478;41830;14/08/2025;20;15
1303585;1000;19/06/2025;1;71
1303626;101000;19/06/2025;1;71
1303661;5948;30/06/2025;9;60
1303710;66000;29/07/2025;2;31
1303814;46000;10/07/2025;2;50
1303823;24340;11/08/2025;3;18
1303852;3700;14/07/2025;2;46
1303909;80031;10/08/2025;7;19
1303942;2040;18/08/2025;1;11
1304024;22000;13/08/2025;2;16
1304039;49220;22/07/2025;5;38
1304100;72544;06/08/2025;9;23
1304108;12333;14/08/2025;25;15
1304184;40025;28/07/2025;2;32
1304203;11105;13/08/2025;13;16
1304327;95000;24/06/2025;2;66
1304391;10562;18/08/2025;48;11
1304419;45000;30/07/2025;1;30
1304515;67066;13/08/2025;7;16
1304554;59367;14/08/2025;12;15
1304583;26389;16/08/2025;9;13
1304586;68624;10/07/2025;1;50
1304646;20140;14/08/2025;5;15
1304651;147086;28/07/2025;4;32
1304699;1010;27/06/2025;1;63
1304703;54583;15/08/2025;12;14
1304722;15110;13/08/2025;5;16
1304808;50000;17/06/2025;1;73
1304817;70170;29/07/2025;4;31
1304846;86324;01/07/2025;1;59
1304902;200000;04/08/2025;2;25
1304961;14926;27/07/2025;5;33
1304980;12572;18/08/2025;17;11
1304981;67340;05/08/2025;3;24
1305047;67500;17/07/2025;2;43
1305101;5000;25/06/2025;1;65
1305111;38733;10/08/2025;37;19
1305202;69800;12/07/2025;1;48
1305254;70856;17/08/2025;16;12
1305333;95275;13/08/2025;4;16
1305336;81500;05/08/2025;1;24
1305342;19241;09/08/2025;8;20
1305382;27467;17/08/2025;38;12
1305411;15580;15/08/2025;59;14
1305418;51262;16/08/2025;4;13
1305525;1000;27/07/2025;1;33
1305650;26187;18/08/2025;15;11
1305691;909;26/06/2025;1;64
1305695;3025;01/07/2025;2;59
1305733;20848;31/07/2025;6;29
1305771;23900;17/08/2025;15;12
1305775;9500;03/07/2025;1;57
1305799;187500;27/06/2025;2;63
1305806;19402;06/08/2025;33;23
1305816;30779;09/08/2025;17;20
1305902;35436;01/08/2025;11;28
1305905;100384;28/07/2025;4;32
1305946;59173;01/08/2025;10;28
1305982;92750;08/08/2025;11;21
1306033;150000;03/07/2025;1;57
1306052;29805;12/08/2025;22;17
1306058;28750;17/07/2025;4;43
1306133;16263;18/08/2025;19;11
1306138;104540;11/08/2025;5;18
1306140;95984;12/08/2025;15;17
1306191;7137;03/08/2025;9;26
1306195;89955;28/07/2025;2;32
1306378;10000;03/07/2025;1;57
1306408;49056;11/08/2025;9;18
1306414;5707;18/08/2025;64;11
1306480;53417;07/08/2025;6;22
1306571;22750;18/08/2025;4;11
1306600;59350;03/08/2025;10;26
