societaire,montant_moyen,nb_transactions_mois,dernière_transaction,dernière_transaction_jour
1421474,131480.0,3,2025-08-18,11
1421759,10022.5,4,2025-07-17,43
1422276,60161.0,5,2025-07-30,30
1422355,74181.81818181818,11,2025-08-15,14
1422799,50857.5,2,2025-07-11,49
1422815,87000.0,1,2025-07-11,49
1422827,22652.5,4,2025-07-29,31
1422922,73014.54545454546,11,2025-08-12,17
1423118,37121.95652173913,23,2025-08-13,16
1423261,116666.66666666667,3,2025-07-10,50
1423272,25000.0,1,2025-08-08,21
1423548,3015.0,2,2025-07-04,56
1423566,35794.0,1,2025-08-10,19
1423579,72551.66666666667,3,2025-07-30,30
1423751,45500.0,10,2025-08-15,14
1423805,116833.33333333333,3,2025-07-27,33
1423926,24240.0,2,2025-07-24,36
1424168,20000.0,2,2025-08-07,22
1424334,47960.416666666664,12,2025-08-05,24
1424418,7375.0,4,2025-07-25,35
1424468,20200.0,2,2025-08-11,18
1424498,78543.57142857143,28,2025-08-18,11
1424519,7712.0,30,2025-08-15,14
1424611,154809.0909090909,11,2025-07-10,50
1424720,10338.888888888889,27,2025-08-06,23
1424830,33257.76315789474,38,2025-08-11,18
1424837,63568.46153846154,13,2025-08-18,11
1424873,23748.88888888889,27,2025-08-16,13
1424880,26837.083333333332,12,2025-08-18,11
1424904,28224.545454545456,22,2025-08-18,11
1424924,43766.25,8,2025-08-15,14
1425061,132390.0,3,2025-07-17,43
1425149,29335.29411764706,17,2025-07-30,30
1425179,9814.166666666666,6,2025-08-12,17
1425299,57336.666666666664,3,2025-08-12,17
1425334,63967.6,25,2025-08-15,14
1425539,8500.0,4,2025-08-11,18
1425618,38994.28571428572,7,2025-08-04,25
1425646,75821.66666666667,3,2025-08-11,18
1425770,180000.0,3,2025-08-04,25
1425790,71860.0,10,2025-08-01,28
1425962,43837.5,4,2025-07-31,29
1426117,40000.0,1,2025-08-07,22
1426245,27897.058823529413,17,2025-08-18,11
1426354,34183.0,2,2025-08-16,13
1426403,9934.166666666666,6,2025-08-06,23
1426417,36612.5,2,2025-07-15,45
1426477,70003.33333333333,3,2025-07-30,30
1426693,48750.0,4,2025-07-13,47
1426706,75603.0,5,2025-08-16,13
1426717,89852.38095238095,21,2025-08-17,12
1426732,88220.0,5,2025-08-18,11
1426828,10936.111111111111,9,2025-07-18,42
1426857,42370.0,18,2025-08-16,13
1426881,200000.0,1,2025-06-27,63
1427055,69695.0,2,2025-07-13,47
1427058,26505.0,4,2025-08-12,17
1427154,6975.0,13,2025-08-07,22
1427189,49593.333333333336,6,2025-07-31,29
1427220,4445.555555555556,36,2025-08-18,11
1427226,17905.441176470587,34,2025-08-17,12
1427234,150000.0,2,2025-07-03,57
1427258,22977.758620689656,29,2025-08-18,11
1427299,38900.0,5,2025-08-11,18
1427302,97995.0,2,2025-07-31,29
1427418,87821.5,10,2025-08-12,17
1427502,52137.5,4,2025-08-01,28
1427504,37043.75,4,2025-08-01,28
1427541,59958.0,10,2025-07-30,30
1427640,112500.0,4,2025-08-10,19
1427664,7516.666666666667,3,2025-08-14,15
1427734,24691.25,8,2025-08-15,14
1427788,48398.0,4,2025-07-30,30
1427868,24950.0,5,2025-07-31,29
1427966,1000.0,1,2025-08-18,11
1428013,9552.954545454546,22,2025-08-11,18
1428073,74000.0,1,2025-07-30,30
1428100,20115.0,4,2025-08-14,15
1428154,33356.0,4,2025-08-06,23
1428234,7500.0,2,2025-08-12,17
1428351,31810.0,14,2025-08-18,11
1428455,26104.032258064515,62,2025-08-06,23
1428474,37838.21428571428,28,2025-08-14,15
1428499,57500.0,2,2025-08-09,20
1428507,66780.83333333333,6,2025-07-12,48
1428632,7696.666666666667,6,2025-08-18,11
1428643,15000.0,5,2025-07-29,31
1428760,80505.0,2,2025-07-01,59
1428804,91235.0,6,2025-08-05,24
1428872,94245.0,5,2025-07-31,29
1428880,32692.5,4,2025-08-10,19
1428919,36792.0,15,2025-08-18,11
1429290,83850.0,2,2025-07-29,31
1429306,35000.0,1,2025-08-08,21
1429353,8520.717391304348,46,2025-08-17,12
1429376,30930.5,2,2025-07-07,53
1429417,30898.333333333332,18,2025-07-18,42
1429470,76020.0,5,2025-07-04,56
1429498,22000.0,2,2025-08-05,24
1429647,38373.42105263158,19,2025-08-01,28
1429763,76000.0,1,2025-07-31,29
1429774,107270.0,5,2025-08-15,14
1429788,34270.0,4,2025-08-15,14
1429845,117444.44444444444,9,2025-08-10,19
1429846,27666.666666666668,3,2025-08-06,23
1429876,82695.0,4,2025-08-11,18
1429883,59332.0,5,2025-08-08,21
1430160,48333.333333333336,3,2025-08-15,14
1430289,29000.0,2,2025-07-27,33
1430307,45000.0,1,2025-08-11,18
1430314,150000.0,2,2025-08-01,28
1430392,36000.0,2,2025-08-03,26
1430409,15375.925925925925,27,2025-08-15,14
1430430,145000.0,1,2025-07-05,55
1430442,45179.41176470588,17,2025-08-17,12
1430574,125000.0,4,2025-07-25,35
1430587,8275.0,2,2025-08-18,11
1430623,27121.052631578947,19,2025-08-16,13
1430712,50000.0,1,2025-07-18,42
1430721,33265.0,2,2025-08-05,24
1430852,37331.166666666664,6,2025-07-30,30
1430907,22466.666666666668,15,2025-08-03,26
1430938,24900.0,3,2025-06-18,72
1430939,59375.86734693877,98,2025-08-17,12
1430965,3645.4545454545455,11,2025-08-11,18
1430988,70647.05882352941,17,2025-08-17,12
1431321,39030.0,2,2025-08-02,27
1431325,16886.428571428572,7,2025-08-01,28
1431333,22550.0,2,2025-08-05,24
1431366,33066.666666666664,6,2025-08-06,23
1431450,27500.0,2,2025-07-27,33
1431561,11638.0,15,2025-08-18,11
1431569,7000.0,1,2025-06-17,73
1431623,16312.5,8,2025-08-09,20
1431644,51220.0,10,2025-08-14,15
1431687,13250.0,2,2025-08-05,24
1431728,17000.0,2,2025-08-11,18
1431795,46763.52272727273,44,2025-07-18,42
1431809,22689.166666666668,72,2025-08-17,12
1431845,109912.5,14,2025-08-06,23
1431856,22350.0,4,2025-08-18,11
1431956,51904.545454545456,11,2025-08-13,16
1431963,64500.0,6,2025-07-26,34
1432031,4563.472222222223,36,2025-06-27,63
1432046,7684.375,24,2025-08-12,17
1432061,23633.333333333332,3,2025-07-25,35
1432082,13002.5,6,2025-08-12,17
1432248,90700.0,1,2025-06-19,71
1432274,6900.0,1,2025-07-04,56
1432339,22868.666666666668,15,2025-08-16,13
1432374,30000.0,1,2025-07-30,30
1432387,95300.0,10,2025-07-29,31
1432560,46220.0,5,2025-08-07,22
1432704,54533.333333333336,6,2025-08-18,11
1432843,80295.0,4,2025-07-29,31
1432883,10100.0,1,2025-06-23,67
1432885,46471.25,4,2025-07-31,29
1432917,63750.0,4,2025-08-01,28
1432980,70189.28571428571,14,2025-07-30,30
1433001,35250.0,2,2025-06-23,67
1433182,59967.5,4,2025-08-18,11
1433203,4255.0,2,2025-07-01,59
1433244,27302.236842105263,38,2025-07-21,39
1433313,38375.11111111111,45,2025-08-18,11
1433429,10485.0,25,2025-07-09,51
1433431,87925.0,4,2025-08-01,28
1433453,26750.0,2,2025-07-26,34
1433486,20366.666666666668,3,2025-07-20,40
1433630,20125.0,4,2025-08-06,23
1433641,137250.0,2,2025-07-11,49
1433699,38066.666666666664,3,2025-08-05,24
1433711,60066.666666666664,9,2025-08-18,11
1433734,23333.333333333332,3,2025-08-11,18
1433749,68656.66666666667,18,2025-08-18,11
1433838,101000.0,3,2025-07-25,35
1433874,45230.0,3,2025-07-25,35
1433905,115500.0,5,2025-08-06,23
1433908,35392.666666666664,6,2025-08-08,21
1433920,52818.181818181816,11,2025-07-30,30
1433924,18454.0,5,2025-08-06,23
1433929,33533.333333333336,3,2025-08-12,17
1433944,170000.0,1,2025-07-01,59
1433973,40000.0,1,2025-08-06,23
1434029,200000.0,1,2025-08-05,24
1434065,116500.0,2,2025-07-05,55
1434070,56372.2972972973,37,2025-08-16,13
1434141,12367.1875,48,2025-08-18,11
1434143,90500.0,2,2025-08-01,28
1434148,60452.94117647059,17,2025-08-07,22
1434177,72500.0,4,2025-07-25,35
1434217,75000.0,1,2025-06-19,71
1434265,16500.0,2,2025-08-07,22
1434266,28000.0,1,2025-06-24,66
1434281,30405.0,4,2025-08-07,22
1434317,5288.5,28,2025-07-31,29
1434387,103791.78571428571,14,2025-08-16,13
1434391,75000.0,2,2025-08-12,17
1434437,25250.0,1,2025-06-20,70
1434621,93297.0,1,2025-06-30,60
1434647,19311.153846153848,13,2025-08-07,22
1434690,72216.875,16,2025-07-23,37
1434816,33456.666666666664,18,2025-08-07,22
1434859,14745.833333333334,12,2025-07-10,50
1434861,93142.85714285714,14,2025-08-13,16
1435002,5142.857142857143,7,2025-08-08,21
1435024,8605.5,10,2025-07-30,30
1435040,83000.0,5,2025-08-17,12
1435072,22223.333333333332,3,2025-08-04,25
1435096,39010.0,4,2025-08-04,25
1435106,198650.4,5,2025-08-07,22
1435140,69921.25,4,2025-07-02,58
1435162,56850.0,3,2025-07-25,35
1435264,75136.36363636363,11,2025-08-16,13
1435313,17250.0,2,2025-07-21,39
1435378,5150.0,4,2025-08-12,17
1435412,134000.0,3,2025-08-16,13
1435419,63605.5,6,2025-07-31,29
1435487,29349.0,4,2025-08-06,23
1435599,17517.14285714286,7,2025-08-06,23
1435661,110000.0,1,2025-07-26,34
1435685,3000.0,4,2025-08-11,18
1435686,16528.18181818182,11,2025-08-15,14
1435700,33687.5,16,2025-08-10,19
1435750,20676.666666666668,3,2025-08-05,24
1435800,12000.0,1,2025-08-11,18
1435839,47520.4,5,2025-07-29,31
1435954,15785.714285714286,7,2025-08-12,17
1435976,8769.166666666666,24,2025-08-03,26
1436012,52439.333333333336,3,2025-08-12,17
1436192,47833.333333333336,3,2025-08-14,15
1436206,117416.66666666667,6,2025-07-26,34
1436313,124634.0,5,2025-08-14,15
1436482,15100.0,4,2025-07-27,33
1436487,5728.75,4,2025-08-11,18
1436682,14526.0,5,2025-07-13,47
1436694,86745.0,20,2025-08-18,11
1436796,72000.0,1,2025-08-01,28
1436808,13330.714285714286,42,2025-08-16,13
1436815,21250.0,2,2025-08-11,18
1436837,8746.275510204081,98,2025-08-17,12
1436969,10643.0,2,2025-08-11,18
1436995,56800.0,1,2025-07-10,50
1437033,104000.0,2,2025-08-01,28
1437082,3030.0,1,2025-06-27,63
1437109,168055.55555555556,9,2025-08-01,28
1437236,21979.23076923077,13,2025-08-08,21
1437340,35000.0,2,2025-08-14,15
1437367,90668.33333333333,6,2025-08-01,28
1437383,12621.42857142857,21,2025-08-01,28
1437464,49250.0,2,2025-08-12,17
1437489,29485.0,16,2025-08-07,22
1437558,37666.666666666664,3,2025-08-12,17
1437614,35750.0,4,2025-08-16,13
1437735,9791.583333333334,60,2025-08-18,11
1437757,40233.333333333336,3,2025-08-12,17
1437779,91390.83333333333,12,2025-08-18,11
1437824,17600.0,2,2025-07-01,59
1437829,53000.0,2,2025-08-11,18
1437858,10556.25,8,2025-08-07,22
1437862,8150.0,8,2025-07-31,29
1437960,46000.0,1,2025-06-26,64
1438102,5000.0,1,2025-07-15,45
1438180,35145.833333333336,42,2025-08-18,11
1438183,46194.444444444445,9,2025-08-18,11
1438213,45000.0,2,2025-08-01,28
1438230,64279.28571428572,7,2025-08-11,18
1438262,48500.0,2,2025-08-05,24
1438485,150000.0,1,2025-08-10,19
1438524,118561.76470588235,17,2025-08-18,11
1438606,50000.0,2,2025-08-02,27
1438644,43566.25,8,2025-08-11,18
1438646,38461.53846153846,13,2025-07-31,29
1438813,12001.309523809523,42,2025-07-29,31
1438891,53050.0,4,2025-07-22,38
1438896,82420.0,10,2025-08-09,20
1438925,16538.64864864865,37,2025-08-18,11
1438929,104000.0,2,2025-08-04,25
1438966,43132.0,2,2025-08-05,24
1438971,116333.33333333333,6,2025-08-14,15
1438978,54200.0,9,2025-08-11,18
1438992,15194.74358974359,39,2025-08-18,11
1439038,91646.66666666667,15,2025-08-18,11
1439093,90000.0,5,2025-08-05,24
1439136,33797.0,3,2025-07-28,32
1439170,56250.0,4,2025-08-05,24
1439228,16203.57142857143,21,2025-08-12,17
1439249,11250.0,2,2025-08-11,18
1439373,32084.444444444445,9,2025-07-28,32
1439423,25000.0,1,2025-07-31,29
1439443,127250.0,4,2025-06-28,62
1439462,107266.0,5,2025-07-31,29
1439501,105833.33333333333,6,2025-08-11,18
1439503,5998.023255813953,43,2025-08-18,11
1439525,145825.0,3,2025-08-12,17
1439555,35139.28571428572,7,2025-08-18,11
1439571,69581.25,16,2025-08-16,13
1439612,73905.0,6,2025-07-29,31
1439647,74840.5,2,2025-07-25,35
1439669,25000.0,1,2025-06-28,62
1439678,95500.0,4,2025-07-26,34
1439708,63776.5,2,2025-07-30,30
1439736,89204.5,2,2025-07-31,29
1439782,11010.625,8,2025-08-18,11
1439914,44000.0,2,2025-08-01,28
1439929,41516.666666666664,24,2025-08-16,13
1439930,48337.5,8,2025-08-03,26
1439996,149890.0,15,2025-08-16,13
1439999,33833.333333333336,3,2025-08-12,17
1440028,33317.391304347824,23,2025-08-18,11
1440197,88560.0,2,2025-08-13,16
1440232,8500.0,2,2025-07-04,56
1440239,53000.0,7,2025-08-11,18
1440347,36766.666666666664,3,2025-07-24,36
1440523,115574.28571428571,14,2025-08-18,11
1440528,90400.0,1,2025-07-17,43
1440543,56794.444444444445,18,2025-08-18,11
1440637,73305.55555555556,9,2025-08-15,14
1440686,20427.5,6,2025-08-15,14
1440885,12840.0,5,2025-08-16,13
1440973,7525.0,2,2025-07-13,47
1440983,14720.0,16,2025-07-21,39
1441022,90000.0,4,2025-08-08,21
1441023,52500.0,2,2025-07-22,38
1441077,20963.333333333332,3,2025-07-29,31
1441326,38493.0,5,2025-07-31,29
1441345,7703.636363636364,11,2025-08-14,15
1441409,62750.0,2,2025-07-20,40
1441451,13366.666666666666,3,2025-08-01,28
1442038,82840.0,5,2025-07-17,43
1442086,60456.25,8,2025-08-18,11
1442094,9500.0,6,2025-07-14,46
1442096,12500.0,2,2025-07-03,57
1442121,39006.666666666664,3,2025-08-01,28
1442195,40000.0,3,2025-08-11,18
1442301,23715.0,5,2025-08-10,19
1442330,10000.0,1,2025-07-22,38
1442376,32500.0,4,2025-08-07,22
1442482,11898.0,15,2025-08-17,12
1442672,10500.0,2,2025-08-11,18
1442748,48518.57142857143,7,2025-08-18,11
1442883,115173.21428571429,28,2025-08-17,12
1443009,19333.333333333332,6,2025-08-14,15
1443094,26253.75,8,2025-07-17,43
1443136,43872.09302325582,43,2025-08-17,12
1443222,98750.0,4,2025-08-01,28
1443257,12150.375,16,2025-08-03,26
1443262,116000.0,1,2025-07-02,58
1443305,34701.53846153846,13,2025-07-02,58
1443335,126000.0,1,2025-07-10,50
1443345,78458.33333333333,12,2025-08-13,16
1443402,47006.11111111111,9,2025-08-12,17
1443530,1750.0,2,2025-08-14,15
1443654,108852.85714285714,14,2025-08-02,27
1443889,16666.666666666668,3,2025-08-17,12
1443894,23628.947368421053,19,2025-08-17,12
1443975,60220.26315789474,38,2025-08-18,11
1444280,500.0,1,2025-06-19,71
1444309,87089.0,5,2025-07-30,30
1444373,120000.0,3,2025-07-16,44
1444470,7400.0,1,2025-07-14,46
1444629,31310.0,2,2025-07-30,30
1444653,14500.0,2,2025-08-11,18
1444657,4827.857142857143,7,2025-06-28,62
1444750,40881.42857142857,7,2025-07-31,29
1444871,61080.0,7,2025-08-14,15
1444953,34989.41176470588,17,2025-08-11,18
1444968,19310.714285714286,28,2025-08-13,16
1445003,43650.0,3,2025-08-04,25
1445023,14400.0,6,2025-07-23,37
1445036,13960.0,17,2025-08-05,24
1445227,60312.5,4,2025-07-16,44
1445238,17500.0,2,2025-08-13,16
1445326,77500.0,2,2025-07-30,30
1445339,38716.666666666664,3,2025-06-21,69
1445534,3500.0,2,2025-07-16,44
1445573,75000.0,2,2025-08-02,27
1445623,12731.0,5,2025-08-07,22
1445648,7500.0,2,2025-08-16,13
1445708,25167.79069767442,43,2025-08-13,16
1445757,12512.241379310344,29,2025-08-05,24
1446008,23676.875,8,2025-08-18,11
1446099,72006.83333333333,30,2025-08-16,13
1446107,16845.909090909092,22,2025-08-18,11
1446118,98180.0,5,2025-08-15,14
1446142,40243.25925925926,27,2025-08-08,21
1446370,55160.0,2,2025-08-12,17
1446431,34650.32258064516,31,2025-08-18,11
1446442,10685.833333333334,24,2025-08-11,18
1446528,32315.344827586207,58,2025-08-13,16
1446591,23300.0,3,2025-07-25,35
1446601,1000.0,1,2025-06-19,71
1446851,22729.94252873563,87,2025-08-18,11
1446909,58000.0,2,2025-08-14,15
1446964,6823.75,12,2025-08-10,19
1446993,144430.0,1,2025-08-12,17
1447053,15000.0,2,2025-08-17,12
1447080,22844.444444444445,18,2025-08-18,11
1447093,49238.75,4,2025-07-20,40
1447152,9535.833333333334,12,2025-08-15,14
1447216,500.0,1,2025-07-29,31
1447259,12176.666666666666,3,2025-08-17,12
1447285,25000.0,1,2025-07-14,46
1447344,40000.0,1,2025-07-16,44
1447345,88648.0,5,2025-07-28,32
1447434,18322.0,2,2025-08-09,20
1447454,90683.33333333333,3,2025-08-01,28
1447565,120000.0,2,2025-06-27,63
1447726,80250.0,8,2025-07-29,31
1447811,23277.777777777777,9,2025-08-12,17
1447873,64775.0,10,2025-08-13,16
1447883,52650.0,10,2025-07-30,30
1447890,23499.0,5,2025-08-08,21
1448032,4508.333333333333,3,2025-08-11,18
1448094,19000.0,2,2025-08-06,23
1448195,12870.0,13,2025-08-03,26
1448721,15400.5,10,2025-08-06,23
1448813,16515.0,11,2025-07-22,38
1448818,66000.0,2,2025-07-25,35
1449053,29040.0,2,2025-07-31,29
1449057,52746.666666666664,9,2025-08-15,14
1449152,22725.0,2,2025-08-18,11
1449196,150000.0,1,2025-07-23,37
1449429,84500.0,1,2025-06-28,62
1449444,23512.30769230769,39,2025-08-18,11
1449492,106439.7435897436,39,2025-08-18,11
1449596,26000.0,2,2025-08-17,12
1449598,45272.63157894737,19,2025-08-13,16
1449671,13345.0,20,2025-08-17,12
1449676,17010.0,3,2025-08-11,18
1449756,98470.0,2,2025-08-07,22
1449777,39500.0,2,2025-06-27,63
1449797,5000.0,1,2025-07-01,59
1449861,81500.0,1,2025-08-11,18
1449877,89287.17391304347,46,2025-08-15,14
1450271,35350.0,1,2025-07-31,29
1450328,14916.666666666666,6,2025-08-18,11
1450577,12103.333333333334,15,2025-08-09,20
1450611,97406.66666666667,3,2025-08-12,17
1450628,106000.0,2,2025-07-25,35
1450698,64320.0,2,2025-07-29,31
1450702,118082.5,4,2025-08-03,26
1450902,37500.0,2,2025-08-05,24
1450922,10000.0,3,2025-08-11,18
1450930,4515.0,1,2025-07-30,30
1450957,5000.0,1,2025-07-21,39
1450986,9800.0,1,2025-08-11,18
1451259,4800.0,2,2025-07-31,29
1451357,80875.0,4,2025-08-17,12
1451400,48166.666666666664,6,2025-07-29,31
1451454,177265.0,2,2025-07-31,29
1451469,20210.234375,64,2025-08-14,15
1451478,680.0,5,2025-07-26,34
1451536,80667.5,10,2025-07-29,31
1451647,14000.0,5,2025-08-12,17
1451732,38061.5,2,2025-07-30,30
1451763,100000.0,1,2025-08-15,14
1451832,10830.192307692309,26,2025-08-17,12
1451843,18232.941176470587,17,2025-08-01,28
1451947,73062.0,5,2025-08-12,17
1452005,7750.0,2,2025-08-12,17
1452011,57764.28571428572,7,2025-08-13,16
1452013,67909.66666666667,3,2025-08-06,23
1452064,3030.0,1,2025-06-22,68
1452070,34808.333333333336,24,2025-08-18,11
1452191,20250.0,2,2025-08-11,18
1452194,183658.33333333334,6,2025-08-01,28
1452212,37800.0,20,2025-08-12,17
1452449,63250.0,10,2025-08-18,11
1452843,56143.333333333336,3,2025-08-01,28
1452905,2775.0,2,2025-07-02,58
1452986,75000.0,2,2025-07-14,46
1452987,7418.181818181818,22,2025-08-17,12
1453042,15681.818181818182,11,2025-08-18,11
1453067,15538.333333333334,6,2025-07-16,44
1453094,55354.0,10,2025-08-09,20
1453285,102525.0,2,2025-07-30,30
1453365,45119.5,4,2025-07-31,29
1453435,40000.0,2,2025-07-19,41
1453455,13696.065573770491,61,2025-08-17,12
1453685,140400.0,2,2025-07-19,41
1453742,6767.826086956522,46,2025-08-18,11
1453804,30000.0,1,2025-07-02,58
1453960,1000.0,1,2025-08-06,23
1453998,54750.0,4,2025-07-29,31
1454290,26000.0,2,2025-07-26,34
1454335,4823.79381443299,97,2025-08-18,11
1454828,31500.0,2,2025-07-25,35
1454898,6060.0,4,2025-06-19,71
1454943,150500.0,4,2025-07-05,55
1455003,14420.0,5,2025-08-16,13
1455006,41005.0,2,2025-08-06,23
1455013,78383.33333333333,3,2025-08-01,28
1455066,11500.0,2,2025-08-11,18
1455093,4333.333333333333,3,2025-07-28,32
1455128,10050.0,3,2025-08-13,16
1455236,27495.625,8,2025-07-17,43
1455405,200000.0,1,2025-08-03,26
1455465,2420.0,5,2025-07-16,44
1455526,86233.75,4,2025-08-13,16
1455572,51861.857142857145,7,2025-08-11,18
1455678,49533.333333333336,6,2025-08-03,26
1455703,4000.0,2,2025-08-07,22
1455815,31675.0,4,2025-08-08,21
1455866,33077.5,8,2025-08-14,15
1455894,109220.0,3,2025-07-30,30
1455910,2000.0,1,2025-08-11,18
1455971,98225.0,4,2025-08-16,13
1455998,150000.0,1,2025-07-24,36
1456048,22550.0,2,2025-08-18,11
1456195,22196.25,8,2025-08-18,11
1456198,15300.0,5,2025-07-17,43
1456233,33587.692307692305,13,2025-08-12,17
1456246,53782.5,2,2025-08-06,23
1456327,76600.625,8,2025-08-02,27
1456348,32340.0,3,2025-08-06,23
1456355,21389.333333333332,15,2025-08-18,11
1456465,9835.0,3,2025-07-02,58
1456527,3030.0,2,2025-06-22,68
1456541,23000.0,1,2025-08-11,18
1456564,80750.0,2,2025-08-05,24
1456569,1000.0,1,2025-08-02,27
1456597,10000.0,2,2025-07-27,33
1456618,92095.0,10,2025-08-05,24
1456650,61166.666666666664,3,2025-07-18,42
1456680,5933.0,15,2025-08-11,18
1456734,50000.0,1,2025-08-16,13
1456749,25500.0,2,2025-08-11,18
1456799,137078.33333333334,3,2025-07-30,30
1456838,20000.0,1,2025-08-16,13
1456863,15000.0,1,2025-08-15,14
1456865,19537.5,4,2025-08-02,27
1456886,109200.0,2,2025-08-01,28
1456930,44676.470588235294,17,2025-08-17,12
1456931,125500.0,2,2025-06-25,65
1456932,16570.625,8,2025-07-31,29
1457050,8600.0,5,2025-07-30,30
1457153,99776.42857142857,7,2025-07-31,29
1457190,36016.666666666664,3,2025-07-28,32
1457232,64553.333333333336,24,2025-08-14,15
1457249,20000.0,1,2025-07-02,58
1457257,42100.0,2,2025-08-16,13
1457363,97875.0,4,2025-08-08,21
1457393,22332.85714285714,14,2025-08-12,17
1457536,16268.75,16,2025-08-03,26
1457565,25840.0,6,2025-08-04,25
1457575,16554.45945945946,37,2025-08-17,12
1457678,19166.25,8,2025-08-18,11
1457780,157393.33333333334,3,2025-07-24,36
1457932,64815.38461538462,13,2025-07-30,30
1457952,69256.25,32,2025-08-18,11
1458091,17172.0,164,2025-08-18,11
1458098,37966.666666666664,3,2025-08-14,15
1458289,31294.117647058825,17,2025-08-18,11
1458483,14158.57142857143,21,2025-08-18,11
1458509,35402.0,25,2025-08-18,11
1458598,37017.6,25,2025-08-16,13
1458643,46727.5,4,2025-07-23,37
1458713,50756.666666666664,3,2025-07-11,49
1458888,1338.0,1,2025-07-03,57
1458905,100000.0,1,2025-07-16,44
1458908,18862.0,8,2025-07-30,30
1458920,10000.0,2,2025-08-08,21
1459149,56525.0,4,2025-07-31,29
1459163,21169.791666666668,24,2025-07-12,48
1459334,35000.0,1,2025-08-11,18
1459545,33010.0,6,2025-07-31,29
1459566,30834.666666666668,15,2025-08-01,28
1459688,72830.76923076923,13,2025-08-13,16
1459695,64187.5,8,2025-07-28,32
1459711,166666.66666666666,3,2025-07-30,30
1459761,67000.0,9,2025-08-15,14
1459891,84144.76744186046,43,2025-08-17,12
1460039,58501.666666666664,3,2025-08-05,24
1460046,14000.0,2,2025-08-12,17
1460094,22519.615384615383,26,2025-08-11,18
1460614,53000.0,6,2025-08-15,14
1460630,145440.0,1,2025-08-12,17
1460647,117875.0,4,2025-07-26,34
1460685,75083.33333333333,3,2025-06-27,63
1460822,90076.92307692308,13,2025-08-16,13
1460846,10100.0,1,2025-06-27,63
